Domain,URL,Title,Hits,date,Date Discovery,Content length,Type,source_file
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3225576-ce-dessert-pret-en-4-minutes-au-airfryer-est-le-petit-plaisir-d-une-dieteticienne/,Ce dessert prêt en 4 minutes au Airfryer est le petit plaisir d'une diététicienne,149,04/05/2025 14:30,04/05/2025 14:30,437.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3228372-ni-creme-ni-oignons-une-vraie-carbonara-se-prepare-avec-ces-3-ingredients-seulement/,"Ni crème, ni oignons : une vraie carbonara se prépare avec ces 3 ingrédients seulement",143,21/05/2025 04:25,21/05/2025 04:25,480.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3226226-moins-d-acidite-sans-sucre-c-est-la-meilleure-methode-pour-adoucir-la-rhubarbe/,"Moins d'acidité, sans sucre : c'est la meilleure méthode pour adoucir la rhubarbe",138,29/04/2025 14:30,29/04/2025 14:30,384.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3223074-ni-plus-ni-moins-un-refrigerateur-doit-etre-regle-a-cette-temperature-pour-bien-conserver-les-aliments/,"Ni plus, ni moins : un réfrigérateur doit être réglé à cette température pour bien conserver les aliments",136,22/04/2025 14:30,22/04/2025 14:30,501.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3226578-sain-et-gourmand-le-plat-printanier-prefere-de-la-cheffe-helene-darroze/,"Sain et gourmand, c'est le plat printanier préféré de la cheffe Hélène Darroze",135,03/05/2025 16:32,03/05/2025 16:32,380.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3224040-aussi-bonne-que-la-sauce-hollandaise-mais-plus-simple-la-recette-express-pour-accompagner-les-asperges/,"Aussi bonne que la sauce hollandaise, mais plus simple : la recette express pour accompagner les asperges",135,14/04/2025 16:30,14/04/2025 16:30,366.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3224844-je-n-y-vais-que-pour-ca-ce-pain-vendu-1-89-euro-chez-lidl-ressemble-presque-a-du-gateau/,"""Je n'y vais que pour ça"" : ce pain vendu 1,89 euro chez Lidl ressemble presque à du gâteau",134,23/04/2025 04:25,23/04/2025 04:25,497.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3227517-moins-gras-que-le-saucisson-et-tout-aussi-bon-cette-dieteticienne-a-trouve-le-meilleur-compromis-pour-l-apero/,"Moins gras que le saucisson et tout aussi bon, une diététicienne a trouvé le meilleur compromis pour l'apéro",130,16/05/2025 04:25,16/05/2025 04:25,428.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3224228-avec-ses-104-restaurants-etoiles-cette-region-francaise-est-un-paradis-pour-les-gourmets-pas-besoin-d-aller-a-paris/,"Avec ses 104 restaurants étoilés, cette région française est un paradis pour les gourmets - pas besoin d'aller à Paris",121,04/05/2025 08:15,04/05/2025 08:15,491.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3226244-avec-des-fraises-c-est-un-delice-le-gateau-de-savoie-facile-et-leger-facon-mercotte/,"Avec des fraises, c'est un délice : le gâteau de Savoie facile et léger façon Mercotte",118,06/05/2025 08:15,06/05/2025 08:15,397.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3223158-vos-fraises-se-conserveront-plus-d-une-semaine-avec-cette-technique-toute-simple/,Fini le gâchis des fraises pourries : le geste à connaître pour les garder fraîches pendant plus de 7 jours,113,30/05/2025 04:25,30/05/2025 04:25,432.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3229488-elle-ose-remplacer-les-pruneaux-par-ce-fruit-dans-le-far-breton-et-le-resultat-est-delicieux/,Elle ose remplacer les pruneaux par ce fruit dans le far breton et le résultat est délicieux,110,01/06/2025 14:30,01/06/2025 14:30,456.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3227822-cette-recette-de-fraisier-est-si-facile-que-meme-les-grands-debutants-la-reussissent-du-premier-coup/,Cette recette de fraisier est si facile que même les grands débutants la réussissent du premier coup,110,15/05/2025 14:30,15/05/2025 14:30,515.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3226228-impossible-de-se-tromper-les-courgettes-qui-ont-le-plus-de-gout-ont-toutes-ce-point-commun/,Impossible de se tromper : les courgettes qui ont le plus de goût ont toutes ce point commun,109,12/05/2025 16:32,12/05/2025 16:32,437.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3230074-c-est-simple-c-est-bon-et-c-est-de-saison-pour-cuisiner-la-rhubarbe-laurent-mariotte-a-une-recette-qui-change-de-la-tarte/,"""C'est simple, c'est bon et c'est de saison !"" - pour cuisiner la rhubarbe, Laurent Mariotte a une recette qui change de la tarte",106,04/06/2025 14:32,04/06/2025 14:32,388.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3224938-plus-saine-que-le-ketchup-ou-la-mayonnaise-cette-sauce-fait-fondre-les-amateurs-de-viande-grillee/,"Plus saine que le ketchup ou la mayonnaise, cette sauce fait fondre les amateurs de viande grillée",106,01/06/2025 08:15,01/06/2025 08:15,402.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3229384-les-francais-ont-le-croque-monsieur-mais-les-americains-ont-encore-mieux-c-est-plus-fondant/,"Les Français ont le croque-monsieur, mais les Américains ont encore mieux - c'est plus fondant",104,29/05/2025 14:30,29/05/2025 14:30,459.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3223552-pour-acheter-des-asperges-a-un-prix-raisonnable-ce-producteur-a-un-bon-conseil/,"Pour acheter des asperges à un prix raisonnable, ce producteur a un bon conseil",102,11/04/2025 04:25,11/04/2025 04:25,417.0,article,top_urls_host_data_2025_07_04T15_55.csv
cuisine.journaldesfemmes.fr,https://cuisine.journaldesfemmes.fr/gastronomie/3230042-mieux-que-la-vinaigrette-cette-sauce-facile-a-preparer-fait-des-merveilles-avec-les-carottes-rapees/,"Mieux que la vinaigrette, cette sauce facile à préparer fait des merveilles avec les carottes râpées",99,26/06/2025 08:15,26/06/2025 08:15,454.0,article,top_urls_host_data_2025_07_04T15_55.csv
www.femina.fr,https://www.femina.fr/article/nouveaute-lidl-la-tondeuse-robot-parkside-est-enfin-arrivee,Nouveauté Lidl : la tondeuse-robot Parkside est (enfin) arrivée,324,29/04/2025 09:49,29/04/2025 09:49,788.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/ce-beurre-est-le-meilleur-au-supermarche-selon-les-experts-de-que-choisir-il-decroche-l-excellente-note-de-16-6-20,"Ce beurre est le meilleur au supermarché, selon les experts de « Que Choisir » : il décroche l’excellente note de 16,6/20",263,26/05/2025 15:47,26/05/2025 15:47,344.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/c-est-l-un-des-meilleurs-que-je-n-ai-jamais-goutes-francois-regis-gaudry-partage-la-recette-de-son-clafoutis-aux-cerises-de-foli,« C’est l’un des meilleurs que je n’ai jamais goûtés » : François-Régis Gaudry partage la recette de son clafoutis aux cerises « de folie »,252,02/06/2025 11:14,02/06/2025 11:14,448.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/ces-morceaux-de-viande-a-petit-prix-sont-les-meilleurs-a-griller-au-barbecue-selon-le-boucher-des-stars,"Ces morceaux de viande à petit prix sont les meilleurs à griller au barbecue, selon « le boucher des stars »",250,14/05/2025 13:45,14/05/2025 13:45,315.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/barbecue-voici-les-meilleurs-morceaux-de-viande-a-griller-selon-le-boucher-des-stars,Barbecue : voici les meilleurs morceaux de viande à griller selon « le boucher des stars »,209,12/05/2025 14:25,12/05/2025 14:25,308.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/lidl-le-four-a-pizza-le-moins-cher-du-marche-de-retour-pour-la-seconde-fois-le-5-juin-2025,Lidl : le four à pizza le moins cher du marché de retour pour la seconde fois le 5 juin 2025,202,03/06/2025 10:55,03/06/2025 10:55,364.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/etapes-communes-tour-de-france-2025-normandie,Tour de France 2025 en Normandie : toutes les communes traversées par le parcours,198,25/06/2025 12:00,25/06/2025 12:00,603.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/voici-la-recette-d-agneau-que-le-chef-hugo-riboulet-vous-recommande-de-cuisiner-pour-paques,Voici la recette d’agneau que le chef Hugo Riboulet vous recommande de cuisiner pour Pâques,184,09/04/2025 15:54,09/04/2025 15:54,482.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/c-est-une-merveille-voici-la-recette-que-le-chef-triplement-etoile-eric-frechon-vous-recommande-de-faire-avec-une-boite-de-sardi,« C’est une merveille » : voici la recette que le chef triplement étoilé Eric Fréchon vous recommande de faire avec une boîte de sardines,183,13/05/2025 13:49,13/05/2025 13:49,438.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/litterature-scandinave-ce-thriller-psychologique-en-pleine-nature-disponible-en-poche-vient-d-etre-sacre-meilleur-polar-de-2025,"Littérature scandinave : ce thriller psychologique en pleine nature, disponible en poche, vient d'être sacré « meilleur polar de 2025 »",178,16/04/2025 04:00,16/04/2025 04:00,388.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/recette-de-printemps-cette-tarte-a-faire-avec-6-ingredients-est-ideale-pour-changer-de-la-classique-quiche-lorraine,"Cette tarte de printemps, à faire avec 6 ingrédients, est idéale pour changer de la classique quiche lorraine",178,24/04/2025 14:33,24/04/2025 14:33,317.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/comment-reussir-une-cote-de-boeuf-parfaite-au-barbecue-le-champion-de-france-du-barbeuc-devoile-ses-3-secrets,Comment réussir une côte de bœuf parfaite au barbecue ? Le champion de France du barbeuc’ dévoile ses 3 secrets,177,21/05/2025 15:36,21/05/2025 15:36,717.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/ce-gateau-moelleux-aux-fraises-a-faire-en-moins-de-20-min-est-parfait-pour-changer-des-fraises-au-sucre,"Ce gâteau moelleux aux fraises, à faire en moins de 20 min, est parfait pour changer des fraises au sucre",174,25/04/2025 10:40,25/04/2025 10:40,350.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/recette-de-paques-comment-faire-un-navarin-d-agneau-qui-change-du-plat-mijote-traditionnel,Recette de Pâques : comment faire un navarin d’agneau qui change du plat mijoté traditionnel,174,07/04/2025 13:36,07/04/2025 13:36,553.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/ce-livre-de-freida-mcfadden-cartonne-en-librairies-et-ce-n-est-pas-la-femme-de-menage,Ce livre de Freida McFadden cartonne en librairies (et ce n’est pas « La femme de ménage »),172,22/04/2025 12:00,22/04/2025 12:00,302.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/ce-morceau-de-viande-est-le-meilleur-de-tous-selon-le-boucher-des-stars,Ce morceau de viande est le meilleur de tous selon « le boucher des stars »,171,05/05/2025 11:19,05/05/2025 11:19,341.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/quel-est-le-meilleur-roman-de-tous-les-temps-voici-les-5-livres-incontournables-listes-par-chatgpt-dont-deux-francais,Quel est le meilleur roman de tous les temps ? Voici les 5 livres incontournables listés par ChatGPT (dont deux français),170,17/05/2025 17:00,17/05/2025 17:00,321.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/cette-glace-est-la-meilleure-au-supermarche-selon-yuka-avec-une-note-de-90-100-elle-est-jugee-excellente,"Cette glace est la meilleure au supermarché, selon Yuka, avec une note de 90/100, elle est jugée « excellente »",162,13/06/2025 14:53,13/06/2025 14:53,412.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/liste-parmi-les-25-chefs-d-oeuvre-de-la-litterature-mondiale-ce-laureat-du-prix-pulitzer-a-ete-adapte-en-serie-co-produite-par-b,"Listé parmi les 25 chefs-d'œuvre récents de la littérature mondiale, ce lauréat du Prix Pulitzer a été adapté en série co-produite par Brad Pitt",159,26/04/2025 04:00,26/04/2025 04:00,373.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/la-cheffe-helene-darroze-devoile-la-madeleine-de-proust-de-son-enfance-la-charlotte-au-chocolat-de-sa-maman,La cheffe Hélène Darroze dévoile la madeleine de Proust de son enfance : la charlotte au chocolat de sa maman,151,17/05/2025 10:00,17/05/2025 10:00,550.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/barbecue-voici-la-recette-de-viande-que-le-boucher-des-stars-vous-conseille-de-preparer-pour-changer-de-la-cote-de-boeuf,Barbecue : voici la recette de viande que « le boucher des stars » vous conseille de préparer pour changer de la côte de bœuf,149,28/04/2025 10:38,28/04/2025 10:38,417.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/ce-francais-qui-a-vendu-plus-de-160-000-exemplaires-de-son-roman-sur-l-art-a-ete-sacre-auteur-de-l-annee,"Ce Français, qui a vendu plus de 160 000 exemplaires de son roman sur l'art, a été sacré « auteur de l’année »",146,29/04/2025 04:35,29/04/2025 04:35,357.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/etapes-communes-tour-de-france-2025-hauts-de-france,"Où voir passer le Tour de France 2025 dans les Hauts-de-France ? Voici toutes les communes traversées, de Lille à Hannaches",132,27/06/2025 10:57,27/06/2025 10:57,838.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/5-romans-de-moins-de-350-pages-a-embarquer-dans-vos-valises-cet-ete-2025,5 romans de moins de 350 pages à embarquer dans vos valises cet été 2025,131,13/06/2025 08:20,13/06/2025 08:20,919.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/cette-recette-de-quiche-estivale-est-parfaite-pour-changer-de-la-traditionnelle-quiche-lorraine,Cette recette de quiche estivale est parfaite pour changer de la traditionnelle quiche lorraine,130,06/06/2025 15:20,06/06/2025 15:20,311.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/cette-recette-de-charlotte-aux-fraises-a-faire-en-15-minutes-est-parfaite-pour-changer-de-la-classique-tarte-aux-fraises,"Cette recette de charlotte aux fraises, à faire en 15 minutes, est parfaite pour changer de la classique tarte aux fraises",130,16/05/2025 14:18,16/05/2025 14:18,383.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/confiture-de-fraise-maison-la-recette-simplissime-du-chef-francois-perret-a-la-tete-de-la-meilleure-patisserie-du-monde,"Confiture de fraise maison : la recette simplissime du chef François Perret, à la tête de « la meilleure pâtisserie du monde »",129,10/06/2025 14:37,10/06/2025 14:37,391.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/les-5-astuces-de-philippe-etchebest-pour-une-confiture-d-abricots-3-etoiles,Les 5 astuces de Philippe Etchebest pour une confiture d’abricots 3 étoiles,129,05/06/2025 15:36,05/06/2025 15:36,489.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/recette-de-printemps-le-clafoutis-aux-cerises-ce-grand-classique-de-nos-grands-meres-a-faire-en-moins-de-15-min,"Recette de printemps : le clafoutis aux cerises, ce grand classique de nos grands-mères à faire en moins de 15 min",124,19/05/2025 14:00,19/05/2025 14:00,420.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/ce-roman-laureat-du-prix-goncourt-troisieme-livre-le-plus-vendu-en-2023-est-desormais-disponible-en-poche,"Ce roman lauréat du Prix Goncourt, troisième livre le plus vendu en 2023, est désormais disponible en poche",123,17/05/2025 04:00,17/05/2025 04:00,472.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/chocolat-dubai-voici-comment-preparer-avec-seulement-5-ingredients-la-tablette-virale-que-tout-le-monde-s-arrache,"Chocolat Dubaï : voici comment préparer, avec seulement 5 ingrédients, la tablette virale que tout le monde s’arrache",121,06/05/2025 13:40,06/05/2025 13:40,404.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/les-bons-desserts-de-nos-regions-le-colombier-de-pentecote-un-delicieux-gateau-qui-ne-se-savoure-que-2-jours-dans-l-annee,"Les bons desserts de nos régions : le colombier de Pentecôte, un délicieux gâteau qui ne se savoure que 2 jours dans l’année",119,05/06/2025 11:59,05/06/2025 11:59,726.0,article,top_urls_host_data_2025_07_04T15_57.csv
www.femina.fr,https://www.femina.fr/article/recette-de-printemps-cette-tarte-soleil-originale-a-faire-en-15-min-est-parfaite-pour-illuminer-un-apero-ou-un-pique-nique,"Cette tarte soleil originale, à faire en 15 min, est parfaite pour illuminer un apéro ou un pique-nique",119,21/05/2025 09:00,21/05/2025 09:00,358.0,article,top_urls_host_data_2025_07_04T15_57.csv
